,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_since_years,Success_rate,mean_price,host_in_sfo,licensed,top_amenities_count,host_verification_count
3628,0,100,91,t,2.0,t,t,Group1,Entire rental unit,Entire home/apt,5,bath group1,2.0,2.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,4,0,0,5.0,4.75,5.0,5.0,5.0,f,3,2,1,0,0.12,6.6,1.0,215.1,1.0,1.0,2,9
3629,0,100,92,t,2.0,t,f,Group1,Private room in condominium (condo),Private room,3,bath group4,1.0,2.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,45,5,0,4.84,4.82,4.96,4.98,4.98,t,3,0,3,0,1.35,3.4,0.475,97.5,1.0,1.0,2,3
3630,0,100,100,f,5.0,t,f,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,360,30.0,30.0,360.0,360.0,30.0,360.0,6,4,0,4.5,4.67,4.5,4.33,4.67,f,4,4,0,0,0.18,9.3,0.275,74.7,1.0,0.0,3,3
3632,0,94,84,f,38.0,t,t,Group1,Private room in residential home,Private room,1,bath group4,1.0,1.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,103,41,2,4.54,4.76,4.89,4.81,4.78,f,7,4,3,0,3.11,3.2,0.494090909090909,86.3,0.0,1.0,2,6
3633,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,31.0,730.0,1125.0,1125.0,711.5,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,169,169,0,0,0.0,5.1,0.7554545454545455,177.1,0.0,0.0,2,9
3634,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,31.0,730.0,1125.0,1125.0,708.1,1125.0,1,0,0,2.0,5.0,5.0,1.0,5.0,t,169,169,0,0,0.05,5.1,0.10833333333333339,157.9,0.0,0.0,3,9
3635,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,31.0,730.0,1125.0,1125.0,703.9,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,169,169,0,0,0.0,5.1,0.15000000000000002,162.3,0.0,0.0,2,9
3636,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,31.0,730.0,1125.0,1125.0,705.2,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,169,169,0,0,0.0,5.1,0.45833333333333326,169.8,0.0,0.0,3,9
3637,0,100,91,t,1.0,t,t,Group1,Entire rental unit,Entire home/apt,4,bath group1,2.0,2.0,2,21,2.0,2.0,21.0,21.0,2.0,21.0,15,1,0,5.0,4.93,4.86,5.0,4.93,f,2,2,0,0,0.44,3.1,0.9916666666666667,699.0,1.0,1.0,2,7
3638,0,94,84,f,0.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,3.0,3.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,4,0,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.12,9.0,1.0,200.0,1.0,1.0,1,7
3639,3,0,0,f,1.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,4.9,0.16909090909090907,120.0,1.0,0.0,3,7
3640,1,100,100,t,1.0,t,t,Group1,Entire guest suite,Entire home/apt,3,bath group1,1.0,2.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,18,2,0,4.83,5.0,4.72,4.67,5.0,f,1,1,0,0,0.54,9.5,0.675,112.1,1.0,0.0,2,6
3641,1,94,71,t,1.0,t,t,Group1,Entire condominium (condo),Entire home/apt,6,bath group1,2.0,3.0,30,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,18,7,0,5.0,5.0,5.0,4.94,5.0,f,1,1,0,0,0.55,8.9,0.3706060606060606,445.0,0.0,1.0,3,5
3642,1,94,84,f,12.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,2,0,0,5.0,4.5,5.0,5.0,5.0,t,5,0,0,0,0.06,2.8,1.0,249.0,0.0,0.0,3,6
3643,0,94,84,f,12.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,5,0,0,0,0.0,2.8,1.0,541.0,0.0,0.0,3,6
3644,1,94,84,f,12.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,5.0,5.0,5.0,5.0,5.0,t,5,0,0,0,0.03,2.8,1.0,345.0,0.0,0.0,3,6
3645,1,94,84,f,12.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,2.0,3.0,4.0,3.0,5.0,t,5,0,0,0,0.03,2.8,1.0,337.0,0.0,0.0,3,6
3646,0,94,84,f,12.0,t,t,Group1,Room in hotel,Hotel room,2,bath group1,1.0,1.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,5,0,0,0,0.0,2.8,1.0,388.0,0.0,0.0,3,6
3647,0,98,99,f,8.0,t,t,Group1,Room in boutique hotel,Private room,4,bath group4,2.0,2.0,2,1125,2.0,2.0,2.0,1125.0,2.0,93.9,35,10,0,4.46,4.74,4.86,4.54,4.66,t,10,0,10,0,1.07,3.2,0.14257575757575758,283.6,1.0,0.0,2,4
3648,0,98,99,f,8.0,t,t,Group1,Room in boutique hotel,Private room,2,bath group1,1.0,1.0,2,1125,2.0,2.0,2.0,1125.0,2.0,44.6,79,21,1,4.7,4.91,4.86,4.76,4.77,t,10,0,10,0,2.36,3.2,0.04257575757575749,188.4,1.0,0.0,2,4
3649,0,100,100,t,141.0,t,t,Group1,Entire serviced apartment,Entire home/apt,2,bath group1,1.0,1.0,2,7,2.0,5.0,7.0,7.0,2.1,7.0,10,0,0,4.8,4.9,4.8,5.0,4.9,t,57,57,0,0,0.3,5.7,0.9583333333333334,69.5,0.0,0.0,2,8
3650,1,100,50,t,2.0,t,t,Group1,other,Entire home/apt,4,bath group1,2.0,2.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,7,3,1,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.24,10.9,0.31666666666666665,450.0,1.0,0.0,3,8
3651,0,98,99,f,8.0,t,t,Group1,Room in boutique hotel,Private room,2,bath group1,1.0,1.0,2,1125,2.0,2.0,2.0,1125.0,2.0,52.5,28,7,1,4.71,4.89,4.89,4.71,4.96,t,10,0,10,0,0.84,3.2,0.05924242424242432,173.5,1.0,0.0,2,4
3652,0,98,99,f,8.0,t,t,Group1,Room in boutique hotel,Private room,2,bath group1,1.0,1.0,2,1125,2.0,2.0,2.0,1125.0,2.0,134.2,22,0,0,4.45,4.82,4.91,4.86,4.86,t,10,0,10,0,0.66,3.2,0.07363636363636372,167.2,1.0,0.0,2,4
3653,0,98,99,f,8.0,t,t,Group1,Room in boutique hotel,Private room,4,bath group1,1.0,2.0,2,1125,2.0,2.0,2.0,1125.0,2.0,59.2,35,13,1,4.62,4.82,4.71,4.82,4.76,t,10,0,10,0,1.15,3.2,0.04530303030303029,211.6,1.0,0.0,2,4
3654,0,100,0,f,3.0,t,t,Group1,Private room in residential home,Private room,4,bath group1,2.0,2.0,1,7,1.0,2.0,7.0,7.0,1.3,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,3,1,2,0,0.0,6.8,1.0,500.0,1.0,1.0,2,4
3655,3,0,38,f,2.0,t,f,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,0,0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.06,2.8,0.7083333333333333,65.0,0.0,0.0,0,1
3656,2,90,76,f,25.0,t,f,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,182,30.0,30.0,182.0,182.0,30.0,182.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,24,24,0,0,0.0,3.9,0.0,126.0,0.0,0.0,1,2
3657,0,100,100,t,2.0,t,t,Group1,Entire rental unit,Entire home/apt,9,bath group1,More than 3,5.0,30,300,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,0,0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.06,3.2,0.08727272727272728,349.0,0.0,1.0,2,3
3658,0,100,95,f,27.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,2.0,30,182,30.0,30.0,182.0,182.0,30.0,182.0,1,1,0,5.0,5.0,5.0,4.0,5.0,t,25,25,0,0,0.23,5.4,0.2666666666666666,95.0,1.0,0.0,3,6
3659,0,100,100,t,3.0,t,t,Group1,Private room in condominium (condo),Private room,2,bath group2,1.0,1.0,2,5,1.0,2.0,5.0,5.0,2.0,5.0,98,34,5,4.94,5.0,4.96,5.0,4.94,f,2,0,2,0,2.91,10.6,0.2162121212121212,150.4,1.0,1.0,3,4
3660,0,100,97,t,221.0,t,t,Group1,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,2.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,2,0,0,5.0,5.0,5.0,3.0,5.0,f,21,21,0,0,0.06,5.2,0.27530303030303027,247.9,0.0,0.0,2,3
3661,0,100,97,t,221.0,t,t,Group2,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,2.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,2,1,0,5.0,5.0,5.0,5.0,5.0,f,21,21,0,0,0.09,5.2,0.27530303030303027,247.9,0.0,0.0,2,3
3662,0,100,97,t,221.0,t,t,Group1,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,2.0,3,1125,3.0,4.0,1125.0,1125.0,3.0,1125.0,2,0,0,5.0,5.0,5.0,5.0,5.0,f,21,21,0,0,0.06,5.2,0.10863636363636364,247.4,0.0,0.0,2,3
3663,0,100,97,t,221.0,t,t,Group2,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,2.0,3,1125,3.0,4.0,1125.0,1125.0,3.0,1125.0,7,0,0,5.0,5.0,4.71,4.86,5.0,f,21,21,0,0,0.21,5.2,0.26696969696969697,247.7,0.0,0.0,2,3
3664,0,100,98,t,1.0,t,t,Group1,other,Entire home/apt,4,bath group1,1.0,2.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,105,85,4,4.85,4.91,4.98,4.98,4.9,f,1,1,0,0,3.44,6.5,0.42499999999999993,199.5,1.0,1.0,3,6
3665,0,100,99,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,2.0,3.0,1,90,1.0,1.0,90.0,90.0,1.0,90.0,176,80,5,4.86,4.93,4.96,4.99,4.95,f,1,1,0,0,5.99,7.8,0.4833333333333334,197.4,1.0,1.0,2,2
3666,0,100,81,t,4.0,t,f,Group1,Room in aparthotel,Entire home/apt,8,bath group1,3.0,3.0,1,60,1.0,1.0,60.0,60.0,1.0,60.0,51,32,5,4.94,4.94,4.94,4.86,5.0,f,5,3,2,0,1.56,3.3,0.14424242424242417,1314.2,1.0,0.0,3,3
3667,0,100,87,t,0.0,t,t,Group1,Private room in residential home,Private room,2,bath group2,1.0,1.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,32,19,1,4.94,4.97,4.97,5.0,5.0,t,1,0,1,0,1.2,9.8,0.08636363636363642,141.8,1.0,1.0,2,7
3668,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,71,0,0,4.8,4.86,4.65,4.73,4.82,t,12,0,0,0,2.17,2.9,0.4545454545454546,321.8,1.0,0.0,3,2
3669,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,2.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,15,0,0,4.8,5.0,4.67,4.73,5.0,t,12,0,0,0,0.48,2.9,0.4545454545454546,351.4,1.0,0.0,3,2
3670,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,13,0,0,4.62,4.69,4.38,4.69,4.77,t,12,0,0,0,0.41,2.9,0.4545454545454546,331.7,1.0,0.0,3,2
3671,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,1,0,0,4.0,5.0,5.0,4.0,5.0,t,12,0,0,0,0.04,2.9,0.4545454545454546,361.3,1.0,0.0,3,2
3672,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,2.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,12,0,0,0,0.0,2.9,0.4545454545454546,390.9,1.0,0.0,3,2
3673,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,18,0,0,4.0,4.44,4.56,4.44,4.78,t,12,0,0,0,0.56,2.9,0.4545454545454546,341.5,1.0,0.0,3,2
3674,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group1,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,6,0,0,4.83,5.0,4.83,4.83,5.0,t,12,0,0,0,0.19,2.9,0.4545454545454546,351.4,1.0,0.0,2,2
3675,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,29,1,0,4.45,4.79,4.48,4.41,4.79,t,12,0,0,0,0.88,2.9,0.4545454545454546,321.8,1.0,0.0,3,2
3676,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,12,0,0,0,0.0,2.9,0.4545454545454546,657.2,1.0,0.0,3,2
3677,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,2.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,12,0,0,0,0.0,2.9,0.4545454545454546,381.0,1.0,0.0,3,2
3678,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,3,bath group2,1.0,2.0,30,1125,1.0,30.0,1125.0,1125.0,1.3,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,12,0,0,0,0.0,2.9,0.4636363636363636,805.1,1.0,0.0,3,2
3679,0,94,67,f,1.0,t,t,Group1,Entire rental unit,Entire home/apt,3,bath group1,1.0,1.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,5,1,0,5.0,4.8,5.0,5.0,5.0,t,1,1,0,0,0.15,4.2,1.0,225.0,1.0,1.0,2,8
3680,0,94,100,f,13.0,t,t,Group2,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,1125,1.0,4.0,1125.0,1125.0,1.0,1125.0,74,0,0,4.57,4.85,4.68,4.64,4.84,t,12,0,0,0,2.25,2.9,0.45818181818181825,312.0,1.0,0.0,2,2
3681,0,96,97,f,1106.0,t,t,Group1,Entire serviced apartment,Entire home/apt,4,bath group1,2.0,2.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,55,55,0,0,0.0,6.2,0.0,160.0,1.0,0.0,2,6
3682,0,96,97,f,1106.0,t,t,Group1,Entire serviced apartment,Entire home/apt,4,bath group1,2.0,2.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,0,0,5.0,4.67,4.0,5.0,5.0,t,55,55,0,0,0.1,6.2,0.7333333333333334,218.0,1.0,0.0,2,6
3683,1,100,100,t,4.0,t,t,Group1,Private room in condominium (condo),Private room,1,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,40,5,0,4.8,4.73,4.65,4.95,4.8,f,3,0,3,0,1.21,3.2,0.2759090909090909,60.3,1.0,0.0,2,4
3684,1,100,100,t,4.0,t,t,Group1,Private room in condominium (condo),Private room,1,bath group3,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,55,6,0,4.89,4.94,4.78,5.0,4.78,f,3,0,3,0,1.66,3.2,0.2842424242424242,55.0,1.0,0.0,2,4
3685,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,31.0,730.0,1125.0,1125.0,703.9,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,169,169,0,0,0.0,5.1,0.15000000000000002,205.8,0.0,0.0,2,9
3686,0,98,100,t,4.0,t,t,Group1,Private room in residential home,Private room,4,bath group2,1.0,2.0,1,27,1.0,1.0,1125.0,1125.0,1.0,1125.0,221,98,10,4.85,4.89,4.94,4.9,4.76,t,4,0,4,0,6.6,3.3,0.3606060606060606,94.9,0.0,1.0,3,6
3687,0,100,100,t,1.0,t,t,Group1,Private room in residential home,Private room,2,bath group2,1.0,1.0,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0,342,148,10,4.99,4.95,4.97,4.95,4.91,f,1,0,1,0,10.23,6.3,0.43333333333333335,150.9,1.0,1.0,3,3
3688,0,100,95,t,12.0,t,t,Group1,Private room in residential home,Private room,2,bath group4,1.0,1.0,30,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,23,4,0,4.65,4.87,4.7,4.7,4.13,f,9,6,3,0,0.74,9.7,0.1166666666666667,65.8,1.0,0.0,2,6
3689,0,94,84,f,1.0,t,f,Group1,Private room in rental unit,Private room,2,bath group2,1.0,1.0,30,45,30.0,30.0,45.0,45.0,30.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,1,0,1,0,0.0,5.1,0.2583333333333333,400.0,1.0,0.0,2,2
3690,1,94,84,f,3.0,t,t,Group1,other,Private room,2,bath group4,1.0,1.0,1,3,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,2,0,2,0,0.0,6.6,1.0,350.0,0.0,0.0,2,8
3691,0,100,97,t,1.0,t,t,Group1,Entire guest suite,Entire home/apt,2,bath group1,1.0,1.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,154,62,5,4.97,4.97,5.0,4.99,4.96,f,1,1,0,0,4.98,8.5,0.575,222.3,1.0,1.0,4,5
3692,0,100,88,f,5.0,t,t,Group1,Entire rental unit,Entire home/apt,4,bath group1,1.0,2.0,1,24,1.0,2.0,24.0,24.0,1.3,24.0,95,34,1,4.51,4.75,4.47,4.59,4.88,f,5,2,3,0,2.85,4.6,0.3440909090909091,178.4,0.0,1.0,2,4
3693,3,0,38,f,2.0,t,f,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,5.0,5.0,5.0,4.0,4.0,f,2,2,0,0,0.03,2.8,0.008333333333333304,110.0,0.0,0.0,0,1
3694,3,0,84,f,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,6,bath group1,2.0,2.0,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,1,1,0,0,0.0,6.7,0.0,198.1,1.0,0.0,2,6
3695,0,96,97,f,1106.0,t,t,Group1,Entire serviced apartment,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,2,0,4.67,5.0,4.67,4.67,5.0,t,55,55,0,0,0.24,6.2,0.3666666666666667,168.0,1.0,0.0,2,6
3696,0,100,50,t,5.0,t,t,Group1,Entire condominium (condo),Entire home/apt,5,bath group1,3.0,3.0,60,730,60.0,60.0,1125.0,1125.0,60.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,2,2,0,0,0.0,9.9,0.0009090909090909705,305.2,1.0,1.0,3,7
3697,2,100,84,f,0.0,t,f,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,10,0,0,4.9,5.0,5.0,5.0,5.0,f,1,1,0,0,0.35,6.9,0.6796969696969697,300.1,1.0,0.0,3,2
3698,2,100,0,f,1.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,2.0,3.0,25,1125,25.0,25.0,1125.0,1125.0,25.0,1125.0,32,0,0,4.91,4.88,4.97,5.0,4.66,f,1,1,0,0,1.06,9.5,0.725,103.2,1.0,1.0,2,4
3699,1,100,93,f,92.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,150,30.0,30.0,150.0,150.0,30.0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,146,145,1,0,0.0,9.1,0.16909090909090907,87.0,0.0,0.0,1,8
3700,0,100,98,f,2433.0,t,t,Group1,Entire rental unit,Entire home/apt,4,bath group1,2.0,2.0,30,1125,31.0,730.0,1125.0,1125.0,709.8,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,169,169,0,0,0.0,5.1,0.09166666666666667,292.8,0.0,0.0,2,9
3701,0,100,96,f,56.0,t,t,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,2,0,4.0,4.0,4.33,5.0,5.0,f,3,2,1,0,0.1,5.3,0.20924242424242423,186.8,1.0,1.0,2,7
3702,0,94,84,f,0.0,t,t,Group1,Entire rental unit,Entire home/apt,5,bath group1,3.0,2.0,30,150,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,1,1,0,0,0.0,8.6,1.0,225.0,1.0,0.0,1,5
3703,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,2,bath group1,1.0,1.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,365,0,0,4.12,4.41,4.59,4.52,4.28,t,7,0,0,0,11.04,2.9,1.0,190.9,0.0,0.0,3,7
3704,2,100,100,t,1.0,t,t,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,1.0,1.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,4,2,0,4.75,4.75,5.0,5.0,5.0,f,1,1,0,0,0.28,9.7,0.25515151515151513,95.1,1.0,0.0,3,9
3705,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,281,0,0,4.19,4.57,4.57,4.54,4.42,t,7,0,0,0,8.5,2.9,0.8354545454545454,244.2,0.0,0.0,3,7
3706,0,90,91,t,1.0,t,t,Group1,Entire residential home,Entire home/apt,8,bath group1,3.0,4.0,3,26,3.0,3.0,26.0,26.0,3.0,26.0,22,7,0,5.0,5.0,4.95,4.95,4.86,f,1,1,0,0,0.73,9.4,1.0,790.0,1.0,1.0,4,5
3707,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,2,bath group2,1.0,1.0,1,25,1.0,2.0,25.0,25.0,1.0,25.0,67,0,0,4.18,4.37,4.37,4.4,4.36,t,7,0,0,0,2.04,2.9,0.8327272727272728,235.3,0.0,0.0,2,7
3708,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,2,bath group1,1.0,1.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,42,0,0,4.29,4.57,4.6,4.62,4.43,t,7,0,0,0,1.28,2.9,0.8327272727272728,253.1,0.0,0.0,3,7
3709,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,2,bath group1,2.0,1.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,5,0,0,4.4,4.6,4.8,5.0,4.8,t,7,0,0,0,0.17,2.9,0.8327272727272728,346.4,0.0,0.0,3,7
3710,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,10,0,0,4.1,4.2,4.7,4.7,4.7,t,7,0,0,0,0.31,2.9,0.8327272727272728,261.9,0.0,0.0,3,7
3711,0,100,100,f,7.0,t,t,Group1,Room in hotel,Hotel room,4,bath group1,1.0,2.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,16,0,0,4.25,4.25,4.69,4.5,4.19,t,7,0,0,0,0.49,2.9,0.8327272727272728,257.6,0.0,0.0,3,7
3712,0,100,97,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,2,bath group1,1.0,1.0,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,160,63,4,4.87,4.97,4.98,4.98,4.93,t,1,1,0,0,5.21,10.4,0.5166666666666667,167.9,1.0,1.0,4,6
3713,2,64,60,f,2.0,t,f,Group1,Private room in residential home,Private room,1,bath group4,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,4,2,0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.13,2.7,0.37742424242424233,39.0,1.0,0.0,1,1
3714,1,100,69,t,1.0,t,t,Group1,Entire residential home,Entire home/apt,8,bath group1,3.0,3.0,3,60,3.0,3.0,60.0,60.0,3.0,60.0,35,13,1,4.89,4.77,4.97,4.91,4.97,f,1,1,0,0,1.09,6.4,0.19893939393939397,380.4,1.0,1.0,2,8
3715,0,94,84,t,1.0,t,t,Group2,Entire guest suite,Entire home/apt,2,bath group1,1.0,1.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,21,0,0,4.95,5.0,5.0,5.0,4.67,f,1,1,0,0,0.65,9.3,1.0,125.0,1.0,1.0,2,5
3717,0,100,88,t,2.0,t,t,Group2,Private room in residential home,Private room,2,bath group4,1.0,1.0,1,27,1.0,1.0,27.0,27.0,1.0,27.0,23,0,0,4.91,4.87,4.96,5.0,4.78,f,2,1,1,0,0.7,4.5,0.6833333333333333,165.0,1.0,1.0,2,9
3718,0,100,97,t,11.0,t,t,Group1,Private room in condominium (condo),Private room,1,bath group2,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,4,1,0,5.0,4.75,5.0,5.0,5.0,f,7,0,7,0,0.13,6.2,0.38363636363636366,59.0,1.0,0.0,2,5
3719,1,100,56,t,3.0,t,t,Group1,Entire residential home,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,7,2,0,5.0,5.0,5.0,5.0,5.0,f,3,2,1,0,0.24,8.9,0.7109090909090909,91.7,1.0,0.0,3,4
